Vf,composite,P2020,P2016,S2020,S2016,G2018,AG2018,MEAN,SEM,RSE,Δ,Δ/MEAN,Δ/SEM
0.360000,0.127764,0.121600,0.134316,0.118554,0.138291,0.115541,0.130159,0.126410,0.003745,0.029626,0.001354,0.010711,0.361549
0.365000,0.132224,0.127345,0.137192,0.124792,0.140051,0.122251,0.134104,0.130956,0.002934,0.022404,0.001268,0.009683,0.432175
0.370000,0.135646,0.131975,0.139260,0.129884,0.141258,0.127809,0.137083,0.134545,0.002217,0.016478,0.001101,0.008183,0.496617
0.375000,0.138201,0.135621,0.140709,0.133932,0.142085,0.132287,0.139283,0.137319,0.001610,0.011725,0.000882,0.006423,0.547826
0.380000,0.140078,0.138463,0.141715,0.137091,0.142623,0.135818,0.140899,0.139435,0.001111,0.007968,0.000643,0.004611,0.578758
0.385000,0.141463,0.140698,0.142430,0.139545,0.142963,0.138574,0.142112,0.141054,0.000712,0.005048,0.000409,0.002900,0.574438
0.390000,0.142528,0.142533,0.142980,0.141493,0.143370,0.140749,0.143091,0.142369,0.000421,0.002957,0.000159,0.001117,0.377672
0.395000,0.143428,0.144166,0.143470,0.143134,0.143881,0.142541,0.143982,0.143529,0.000250,0.001742,-0.000101,-0.000704,-0.404000
0.400000,0.144300,0.145787,0.143987,0.144655,0.144547,0.144143,0.144914,0.144672,0.000262,0.001811,-0.000372,-0.002571,-1.419847
0.405000,0.145265,0.147570,0.144609,0.146235,0.145428,0.145736,0.146006,0.145931,0.000401,0.002748,-0.000666,-0.004564,-1.660848
0.410000,0.146441,0.149681,0.145413,0.148040,0.146598,0.147492,0.147370,0.147432,0.000583,0.003954,-0.000991,-0.006722,-1.699828
0.415000,0.147941,0.152279,0.146478,0.150232,0.148149,0.149575,0.149121,0.149306,0.000799,0.005351,-0.001365,-0.009142,-1.708385
0.420000,0.149884,0.155522,0.147893,0.152969,0.150187,0.152143,0.151377,0.151682,0.001054,0.006949,-0.001798,-0.011854,-1.705882
0.425000,0.152400,0.159563,0.149758,0.156412,0.152837,0.155353,0.154265,0.154698,0.001355,0.008759,-0.002298,-0.014855,-1.695941
0.430000,0.155627,0.164558,0.152337,0.160724,0.156245,0.159364,0.157922,0.158525,0.001691,0.010667,-0.002898,-0.018281,-1.713779
0.435000,0.159834,0.170659,0.155724,0.166071,0.160570,0.164337,0.162494,0.163309,0.002069,0.012669,-0.003475,-0.021279,-1.679555
0.440000,0.165215,0.178016,0.160096,0.172622,0.165988,0.170431,0.168189,0.169224,0.002484,0.014679,-0.004009,-0.023690,-1.613929
0.445000,0.171938,0.186678,0.165654,0.180541,0.172687,0.177806,0.175239,0.176434,0.002918,0.016539,-0.004496,-0.025483,-1.540781
0.450000,0.180221,0.196897,0.172620,0.190049,0.180861,0.186611,0.183795,0.185139,0.003373,0.018219,-0.004918,-0.026564,-1.458049
0.455000,0.190282,0.208845,0.181223,0.201413,0.190702,0.196984,0.194050,0.195536,0.003848,0.019679,-0.005254,-0.026870,-1.365385
0.460000,0.202336,0.222660,0.191693,0.214747,0.202398,0.209056,0.206190,0.207791,0.004328,0.020829,-0.005455,-0.026252,-1.260397
0.465000,0.216575,0.238463,0.204254,0.230202,0.216118,0.223321,0.220380,0.222123,0.004803,0.021623,-0.005548,-0.024977,-1.155111
0.470000,0.233162,0.256345,0.219102,0.247895,0.232008,0.239692,0.236759,0.238633,0.005258,0.022034,-0.005471,-0.022926,-1.040510
0.475000,0.252217,0.276362,0.236401,0.267902,0.250181,0.258262,0.255430,0.257423,0.005679,0.022061,-0.005206,-0.020224,-0.916711
0.480000,0.273800,0.298525,0.256265,0.290247,0.270707,0.279082,0.276444,0.278545,0.006052,0.021727,-0.004745,-0.017035,-0.784038
0.485000,0.297910,0.322797,0.278747,0.314895,0.293609,0.302155,0.299799,0.302000,0.006363,0.021070,-0.004090,-0.013543,-0.642779
0.490000,0.324467,0.349086,0.303825,0.341744,0.318855,0.327424,0.325428,0.327727,0.006603,0.020148,-0.003260,-0.009947,-0.493715
0.495000,0.353315,0.377240,0.331401,0.370621,0.346359,0.354775,0.353194,0.355598,0.006761,0.019013,-0.002283,-0.006420,-0.337672
0.500000,0.384219,0.407052,0.361293,0.401289,0.375976,0.384029,0.382895,0.385422,0.006830,0.017721,-0.001203,-0.003121,-0.176135
0.505000,0.416874,0.438255,0.393243,0.433445,0.407506,0.414943,0.414265,0.416943,0.006803,0.016316,-0.000069,-0.000165,-0.010143
0.510000,0.450911,0.470536,0.426919,0.466734,0.440697,0.447220,0.446978,0.449847,0.006678,0.014845,0.001064,0.002365,0.159329
0.515000,0.485916,0.503545,0.461933,0.500761,0.475252,0.480518,0.480665,0.483779,0.006453,0.013339,0.002137,0.004417,0.331164
0.520000,0.521450,0.536907,0.497854,0.535110,0.510838,0.514459,0.514930,0.518350,0.006134,0.011834,0.003100,0.005981,0.505380
0.525000,0.557066,0.570240,0.534234,0.569361,0.547093,0.548649,0.549364,0.553157,0.005727,0.010353,0.003909,0.007067,0.682556
0.530000,0.592332,0.603173,0.570620,0.603113,0.583638,0.582695,0.583565,0.587801,0.005251,0.008933,0.004531,0.007708,0.862883
0.535000,0.626856,0.635364,0.606585,0.636001,0.620086,0.616224,0.617162,0.621904,0.004735,0.007614,0.004952,0.007963,1.045829
0.540000,0.660292,0.666514,0.641739,0.667716,0.656055,0.648898,0.649823,0.655124,0.004224,0.006448,0.005168,0.007889,1.223485
0.545000,0.692363,0.696384,0.675743,0.698012,0.691174,0.680432,0.681273,0.687170,0.003783,0.005505,0.005193,0.007557,1.372720
0.550000,0.722858,0.724795,0.708321,0.726717,0.725098,0.710598,0.711302,0.717805,0.003491,0.004863,0.005053,0.007040,1.447436
0.555000,0.751636,0.751633,0.739259,0.753729,0.757509,0.739230,0.739762,0.746854,0.003414,0.004571,0.004782,0.006403,1.400703
0.560000,0.778617,0.776844,0.768406,0.779010,0.788131,0.766226,0.766568,0.774197,0.003557,0.004594,0.004420,0.005709,1.242620
0.565000,0.803773,0.800427,0.795665,0.802576,0.816732,0.791536,0.791686,0.799770,0.003856,0.004821,0.004003,0.005005,1.038122
0.570000,0.827116,0.822414,0.820983,0.824481,0.843130,0.815152,0.815122,0.823547,0.004218,0.005122,0.003569,0.004334,0.846136
0.575000,0.848681,0.842862,0.844343,0.844800,0.867197,0.837096,0.836909,0.845534,0.004561,0.005394,0.003147,0.003722,0.689980
0.580000,0.868515,0.861835,0.865753,0.863613,0.888862,0.857407,0.857093,0.865761,0.004826,0.005574,0.002754,0.003181,0.570659
0.585000,0.886671,0.879394,0.885239,0.880995,0.908108,0.876128,0.875721,0.884264,0.004977,0.005628,0.002407,0.002722,0.483625
0.590000,0.903196,0.895587,0.902836,0.897006,0.924971,0.893303,0.892834,0.901089,0.004997,0.005546,0.002107,0.002338,0.421653
0.595000,0.918134,0.910448,0.918592,0.911687,0.939537,0.908965,0.908465,0.916282,0.004885,0.005331,0.001852,0.002021,0.379120
0.600000,0.931525,0.923996,0.932563,0.925063,0.951933,0.923142,0.922639,0.929889,0.004652,0.005003,0.001636,0.001759,0.351677
0.605000,0.943409,0.936241,0.944815,0.937148,0.962323,0.935861,0.935376,0.941961,0.004317,0.004583,0.001448,0.001537,0.335418
0.610000,0.953836,0.947191,0.955430,0.947954,0.970895,0.947149,0.946698,0.952553,0.003908,0.004103,0.001283,0.001347,0.328301
0.615000,0.962865,0.956861,0.964502,0.957494,0.977852,0.957043,0.956636,0.961731,0.003450,0.003587,0.001134,0.001179,0.328696
0.620000,0.970568,0.965279,0.972142,0.965797,0.983405,0.965592,0.965237,0.969575,0.002974,0.003067,0.000993,0.001024,0.333894
0.625000,0.977037,0.972491,0.978475,0.972909,0.987762,0.972865,0.972563,0.976178,0.002502,0.002563,0.000859,0.000880,0.343325
0.630000,0.982376,0.978564,0.983636,0.978896,0.991121,0.978948,0.978697,0.981644,0.002056,0.002094,0.000732,0.000746,0.356031
0.635000,0.986704,0.983583,0.987768,0.983843,0.993664,0.983945,0.983742,0.986091,0.001650,0.001673,0.000613,0.000622,0.371515
0.640000,0.990145,0.987651,0.991015,0.987852,0.995555,0.987972,0.987811,0.989643,0.001293,0.001307,0.000502,0.000507,0.388244
0.645000,0.992828,0.990882,0.993517,0.991034,0.996935,0.991153,0.991029,0.992425,0.000990,0.000998,0.000403,0.000406,0.407071
0.650000,0.994878,0.993396,0.995409,0.993508,0.997923,0.993614,0.993521,0.994562,0.000741,0.000745,0.000316,0.000318,0.426451
0.655000,0.996412,0.995309,0.996809,0.995391,0.998618,0.995480,0.995411,0.996170,0.000542,0.000544,0.000242,0.000243,0.446494
0.660000,0.997535,0.996734,0.997825,0.996793,0.999097,0.996863,0.996814,0.997354,0.000387,0.000388,0.000181,0.000181,0.467700
0.665000,0.998340,0.997772,0.998546,0.997813,0.999420,0.997866,0.997832,0.998208,0.000270,0.000270,0.000132,0.000132,0.488889
0.670000,0.998904,0.998511,0.999047,0.998539,0.999635,0.998578,0.998554,0.998811,0.000184,0.000184,0.000093,0.000093,0.505435
0.675000,0.999292,0.999026,0.999388,0.999045,0.999774,0.999072,0.999056,0.999227,0.000123,0.000123,0.000065,0.000065,0.528455
0.680000,0.999551,0.999376,0.999615,0.999388,0.999863,0.999407,0.999397,0.999508,0.000080,0.000080,0.000043,0.000043,0.537500
0.685000,0.999722,0.999609,0.999763,0.999617,0.999919,0.999629,0.999622,0.999693,0.000051,0.000051,0.000029,0.000029,0.568627
0.690000,0.999831,0.999760,0.999857,0.999765,0.999952,0.999773,0.999769,0.999813,0.000032,0.000032,0.000018,0.000018,0.562500
0.695000,0.999900,0.999856,0.999915,0.999859,0.999973,0.999864,0.999861,0.999888,0.000019,0.000019,0.000012,0.000012,0.631579
0.700000,0.999942,0.999915,0.999951,0.999917,0.999985,0.999920,0.999919,0.999934,0.000011,0.000011,0.000008,0.000008,0.727273
0.705000,0.999967,0.999951,0.999972,0.999952,0.999992,0.999954,0.999953,0.999962,0.000007,0.000007,0.000005,0.000005,0.714286
0.710000,0.999981,0.999973,0.999985,0.999973,0.999995,0.999974,0.999974,0.999979,0.000004,0.000004,0.000002,0.000002,0.500000
0.715000,0.999990,0.999985,0.999992,0.999985,0.999998,0.999986,0.999986,0.999989,0.000002,0.000002,0.000001,0.000001,0.500000
0.720000,0.999995,0.999992,0.999996,0.999992,0.999999,0.999992,0.999992,0.999994,0.000001,0.000001,0.000001,0.000001,1.000000
0.725000,0.999997,0.999996,0.999998,0.999996,0.999999,0.999996,0.999996,0.999997,0.000001,0.000001,0.000000,0.000000,0.000000
0.730000,0.999999,0.999998,0.999999,0.999998,1.000000,0.999998,0.999998,0.999999,0.000000,0.000000,0.000000,0.000000,nan
0.735000,0.999999,0.999999,0.999999,0.999999,1.000000,0.999999,0.999999,0.999999,0.000000,0.000000,0.000000,0.000000,nan
0.740000,1.000000,0.999999,1.000000,0.999999,1.000000,0.999999,0.999999,0.999999,0.000000,0.000000,0.000001,0.000001,nan
0.745000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,nan
0.750000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,nan
