Vf,composite,P2020,P2016,S2018,S2016,G2020,AG2020,MEAN,SEM,RSE,Δ,Δ/MEAN,Δ/SEM
0.495000,0.406899,0.428457,0.401501,0.388337,0.385169,0.415936,0.409781,0.404863,0.006772,0.016727,0.002036,0.005029,0.300650
0.500000,0.426497,0.447689,0.419761,0.408336,0.406701,0.434531,0.429548,0.424428,0.006492,0.015296,0.002069,0.004875,0.318700
0.505000,0.446060,0.466734,0.438125,0.428584,0.428506,0.452991,0.449185,0.444021,0.006156,0.013864,0.002039,0.004592,0.331222
0.510000,0.465426,0.485464,0.456460,0.448920,0.450376,0.471177,0.468521,0.463486,0.005776,0.012462,0.001940,0.004186,0.335873
0.515000,0.484451,0.503759,0.474635,0.469192,0.472115,0.488965,0.487407,0.482679,0.005368,0.011121,0.001772,0.003671,0.330104
0.520000,0.503009,0.521515,0.492526,0.489262,0.493542,0.506249,0.505720,0.501469,0.004948,0.009867,0.001540,0.003071,0.311237
0.525000,0.520997,0.538647,0.510020,0.509010,0.514508,0.522948,0.523368,0.519750,0.004538,0.008731,0.001247,0.002399,0.274791
0.530000,0.538342,0.555090,0.527016,0.528340,0.534899,0.539005,0.540294,0.537441,0.004164,0.007748,0.000901,0.001676,0.216378
0.535000,0.554998,0.570803,0.543431,0.547179,0.554638,0.554387,0.556473,0.554485,0.003855,0.006952,0.000513,0.000925,0.133074
0.540000,0.570947,0.585765,0.559199,0.565482,0.573689,0.569086,0.571914,0.570856,0.003648,0.006390,0.000091,0.000159,0.024945
0.545000,0.586194,0.599978,0.574274,0.583227,0.592052,0.583116,0.586651,0.586550,0.003578,0.006100,-0.000356,-0.000607,-0.099497
0.550000,0.600769,0.613462,0.588629,0.600413,0.609756,0.596509,0.600744,0.601585,0.003668,0.006097,-0.000816,-0.001356,-0.222465
0.555000,0.614718,0.626253,0.602255,0.617056,0.626856,0.609314,0.614267,0.616000,0.003919,0.006362,-0.001282,-0.002081,-0.327124
0.560000,0.628100,0.638403,0.615161,0.633184,0.643425,0.621590,0.627305,0.629845,0.004317,0.006854,-0.001745,-0.002771,-0.404216
0.565000,0.640983,0.649971,0.627371,0.648831,0.659541,0.633402,0.640035,0.643192,0.004834,0.007516,-0.002209,-0.003434,-0.456971
0.570000,0.653436,0.661025,0.638923,0.664037,0.675284,0.646659,0.656547,0.657079,0.005272,0.008023,-0.003643,-0.005544,-0.691009
0.575000,0.665530,0.671632,0.649864,0.678836,0.690730,0.661821,0.673677,0.671093,0.005742,0.008556,-0.005563,-0.008289,-0.968826
0.580000,0.677330,0.681864,0.660249,0.693259,0.705940,0.677400,0.691479,0.685032,0.006400,0.009343,-0.007702,-0.011243,-1.203437
0.585000,0.692085,0.691789,0.670136,0.707984,0.720961,0.693451,0.709963,0.699047,0.007301,0.010444,-0.006962,-0.009959,-0.953568
0.590000,0.708866,0.701470,0.681200,0.727337,0.735825,0.710003,0.729093,0.714155,0.008427,0.011800,-0.005289,-0.007406,-0.627625
0.595000,0.726174,0.710966,0.694459,0.746642,0.757321,0.727059,0.748788,0.730873,0.010010,0.013696,-0.004699,-0.006429,-0.469431
0.600000,0.743984,0.721062,0.708026,0.765737,0.779330,0.744596,0.768920,0.747945,0.011646,0.015571,-0.003961,-0.005296,-0.340117
0.605000,0.762235,0.735698,0.722021,0.784462,0.801440,0.762563,0.789320,0.765917,0.012916,0.016863,-0.003682,-0.004807,-0.285073
0.610000,0.780833,0.751071,0.736543,0.802671,0.823368,0.780879,0.809785,0.784053,0.014035,0.017901,-0.003220,-0.004107,-0.229426
0.615000,0.799653,0.767191,0.751661,0.820247,0.844805,0.799434,0.830084,0.802237,0.014951,0.018637,-0.002584,-0.003221,-0.172831
0.620000,0.818541,0.784021,0.767410,0.837109,0.865439,0.818090,0.849966,0.820339,0.015619,0.019040,-0.001798,-0.002192,-0.115116
0.625000,0.837315,0.801469,0.783780,0.853216,0.884974,0.836679,0.869174,0.838215,0.016006,0.019095,-0.000900,-0.001074,-0.056229
0.630000,0.855775,0.819387,0.800713,0.868556,0.903144,0.855009,0.887458,0.855711,0.016091,0.018804,0.000064,0.000075,0.003977
0.635000,0.873703,0.837573,0.818100,0.883138,0.919734,0.872865,0.904583,0.872665,0.015867,0.018182,0.001038,0.001189,0.065419
0.640000,0.890879,0.855781,0.835780,0.896973,0.934590,0.890025,0.920349,0.888916,0.015342,0.017259,0.001963,0.002208,0.127949
0.645000,0.907085,0.873730,0.853547,0.910065,0.947627,0.906263,0.934599,0.904305,0.014540,0.016079,0.002780,0.003074,0.191197
0.650000,0.922123,0.891119,0.871152,0.922398,0.958830,0.921370,0.947232,0.918683,0.013499,0.014694,0.003440,0.003744,0.254834
0.655000,0.935825,0.907652,0.888320,0.933930,0.968251,0.935165,0.958202,0.931920,0.012268,0.013164,0.003905,0.004190,0.318308
0.660000,0.948066,0.923052,0.904766,0.944600,0.975997,0.947513,0.967525,0.943909,0.010906,0.011554,0.004157,0.004404,0.381166
0.665000,0.958773,0.937088,0.920212,0.954332,0.982222,0.958328,0.975274,0.954576,0.009476,0.009927,0.004197,0.004397,0.442908
0.670000,0.967932,0.949589,0.934413,0.963057,0.987109,0.967587,0.981564,0.963886,0.008040,0.008341,0.004046,0.004198,0.503234
0.675000,0.975583,0.960455,0.947171,0.970719,0.990853,0.975326,0.986551,0.971846,0.006657,0.006850,0.003737,0.003845,0.561364
0.680000,0.981819,0.969662,0.958357,0.977296,0.993653,0.981635,0.990406,0.978502,0.005374,0.005492,0.003317,0.003390,0.617231
0.685000,0.986773,0.977261,0.967913,0.982801,0.995695,0.986646,0.993312,0.983938,0.004227,0.004296,0.002835,0.002881,0.670688
0.690000,0.990606,0.983365,0.975861,0.987286,0.997147,0.990522,0.995447,0.988271,0.003237,0.003275,0.002335,0.002363,0.721347
0.695000,0.993491,0.988131,0.982287,0.990838,0.998154,0.993437,0.996975,0.991637,0.002412,0.002432,0.001854,0.001870,0.768657
0.700000,0.995603,0.991747,0.987335,0.993570,0.998834,0.995571,0.998039,0.994183,0.001748,0.001758,0.001420,0.001428,0.812357
0.705000,0.997107,0.994412,0.991184,0.995608,0.999281,0.997088,0.998760,0.996055,0.001230,0.001235,0.001052,0.001056,0.855285
0.710000,0.998146,0.996318,0.994029,0.997083,0.999567,0.998135,0.999236,0.997395,0.000841,0.000843,0.000751,0.000753,0.892985
0.715000,0.998844,0.997640,0.996069,0.998117,0.999746,0.998838,0.999541,0.998325,0.000559,0.000560,0.000519,0.000520,0.928444
0.720000,0.999298,0.998530,0.997486,0.998819,0.999855,0.999296,0.999732,0.998953,0.000360,0.000360,0.000345,0.000345,0.958333
0.725000,0.999586,0.999110,0.998439,0.999281,0.999919,0.999585,0.999847,0.999363,0.000225,0.000225,0.000223,0.000223,0.991111
0.730000,0.999763,0.999477,0.999059,0.999575,0.999956,0.999762,0.999915,0.999624,0.000136,0.000136,0.000139,0.000139,1.022059
0.735000,0.999868,0.999701,0.999450,0.999756,0.999977,0.999867,0.999954,0.999784,0.000080,0.000080,0.000084,0.000084,1.050000
0.740000,0.999928,0.999835,0.999688,0.999864,0.999988,0.999928,0.999976,0.999880,0.000046,0.000046,0.000048,0.000048,1.043478
0.745000,0.999962,0.999911,0.999829,0.999927,0.999994,0.999962,0.999988,0.999935,0.000025,0.000025,0.000027,0.000027,1.080000
0.750000,0.999981,0.999954,0.999909,0.999962,0.999997,0.999981,0.999994,0.999966,0.000013,0.000013,0.000015,0.000015,1.153846
