Vf,composite,P2020,P2016,S2020,S2016,G2018,AG2018,MEAN,SEM,RSE,Δ,Δ/MEAN,Δ/SEM
0.370000,0.125347,0.114869,0.143683,0.121320,0.118882,0.120496,0.132986,0.125373,0.004419,0.035247,-0.000026,-0.000207,-0.005884
0.375000,0.136087,0.126605,0.153004,0.132424,0.128693,0.132084,0.143743,0.136092,0.004159,0.030560,-0.000005,-0.000037,-0.001202
0.380000,0.146689,0.138294,0.162381,0.143429,0.138342,0.143498,0.154288,0.146705,0.003937,0.026836,-0.000016,-0.000109,-0.004064
0.385000,0.157200,0.149939,0.171890,0.154376,0.147918,0.154720,0.164643,0.157248,0.003760,0.023911,-0.000048,-0.000305,-0.012766
0.390000,0.167675,0.161570,0.181574,0.165321,0.157519,0.165755,0.174826,0.167761,0.003624,0.021602,-0.000086,-0.000513,-0.023731
0.395000,0.178163,0.173229,0.191437,0.176321,0.167240,0.176612,0.184844,0.178281,0.003513,0.019705,-0.000118,-0.000662,-0.033590
0.400000,0.188696,0.184956,0.201454,0.187424,0.177154,0.187303,0.194691,0.188830,0.003413,0.018074,-0.000134,-0.000710,-0.039262
0.405000,0.199289,0.196787,0.211580,0.198659,0.187311,0.197838,0.204353,0.199421,0.003311,0.016603,-0.000132,-0.000662,-0.039867
0.410000,0.209946,0.208744,0.221768,0.210043,0.197735,0.208225,0.213813,0.210055,0.003205,0.015258,-0.000109,-0.000519,-0.034009
0.415000,0.220662,0.220836,0.231976,0.221578,0.208429,0.218476,0.223066,0.220727,0.003104,0.014063,-0.000065,-0.000294,-0.020941
0.420000,0.231436,0.233066,0.242183,0.233264,0.219385,0.228614,0.232128,0.231440,0.003029,0.013088,-0.000004,-0.000017,-0.001321
0.425000,0.242276,0.245431,0.252392,0.245100,0.230595,0.238677,0.241040,0.242206,0.003006,0.012411,0.000070,0.000289,0.023287
0.430000,0.253205,0.257932,0.262627,0.257092,0.242061,0.248722,0.249873,0.253051,0.003063,0.012104,0.000154,0.000609,0.050278
0.435000,0.264263,0.270569,0.272937,0.269258,0.253795,0.258827,0.258727,0.264019,0.003211,0.012162,0.000244,0.000924,0.075989
0.440000,0.275504,0.283350,0.283382,0.281620,0.265831,0.269082,0.267721,0.275164,0.003443,0.012513,0.000340,0.001236,0.098751
0.445000,0.286991,0.296285,0.294028,0.294207,0.278216,0.279589,0.276984,0.286552,0.003736,0.013038,0.000439,0.001532,0.117505
0.450000,0.298787,0.309384,0.304938,0.307050,0.291008,0.290450,0.286648,0.298246,0.004058,0.013606,0.000541,0.001814,0.133317
0.455000,0.310949,0.322654,0.316167,0.320170,0.304269,0.301755,0.296831,0.310308,0.004379,0.014112,0.000641,0.002066,0.146380
0.460000,0.323522,0.336094,0.327752,0.333580,0.318054,0.313578,0.307634,0.322782,0.004673,0.014477,0.000740,0.002293,0.158357
0.465000,0.336530,0.349696,0.339714,0.347280,0.332409,0.325968,0.319128,0.335699,0.004920,0.014656,0.000831,0.002475,0.168902
0.470000,0.349978,0.363437,0.352058,0.361249,0.347357,0.338947,0.331352,0.349067,0.005109,0.014636,0.000911,0.002610,0.178313
0.475000,0.363846,0.377288,0.364768,0.375455,0.362900,0.352506,0.344313,0.362872,0.005233,0.014421,0.000974,0.002684,0.186127
0.480000,0.378096,0.391209,0.377819,0.389849,0.379011,0.366608,0.357986,0.377080,0.005295,0.014042,0.001016,0.002694,0.191879
0.485000,0.392670,0.405155,0.391170,0.404373,0.395638,0.381192,0.372316,0.391641,0.005303,0.013540,0.001029,0.002627,0.194041
0.490000,0.407500,0.419078,0.404775,0.418961,0.412706,0.396181,0.387229,0.406488,0.005269,0.012962,0.001012,0.002490,0.192067
0.495000,0.422507,0.432930,0.418578,0.433546,0.430116,0.411483,0.402629,0.421547,0.005212,0.012364,0.000960,0.002277,0.184190
0.500000,0.437609,0.446666,0.432522,0.448059,0.447757,0.427001,0.418413,0.436736,0.005153,0.011799,0.000873,0.001999,0.169416
0.505000,0.452724,0.460247,0.446543,0.462439,0.465506,0.442641,0.434471,0.451975,0.005112,0.011310,0.000749,0.001657,0.146518
0.510000,0.467774,0.473639,0.460577,0.476629,0.483235,0.458309,0.450693,0.467180,0.005108,0.010934,0.000594,0.001271,0.116288
0.515000,0.482684,0.486819,0.474555,0.490582,0.500819,0.473925,0.466975,0.482279,0.005154,0.010687,0.000405,0.000840,0.078580
0.520000,0.497392,0.499768,0.488411,0.504259,0.518136,0.489416,0.483220,0.497202,0.005254,0.010567,0.000190,0.000382,0.036163
0.525000,0.511841,0.512479,0.502076,0.517633,0.535077,0.504721,0.499338,0.511887,0.005404,0.010557,-0.000046,-0.000090,-0.008512
0.530000,0.525986,0.524950,0.516424,0.530685,0.551544,0.519795,0.515255,0.526442,0.005538,0.010520,-0.000456,-0.000866,-0.082340
0.535000,0.539791,0.537189,0.531296,0.543407,0.569159,0.534601,0.531629,0.541214,0.005876,0.010857,-0.001423,-0.002629,-0.242172
0.540000,0.553234,0.549208,0.546178,0.555800,0.586530,0.549111,0.549461,0.556048,0.006231,0.011206,-0.002814,-0.005061,-0.451613
0.545000,0.566402,0.561027,0.561055,0.567874,0.603592,0.563309,0.567402,0.570710,0.006688,0.011719,-0.004308,-0.007548,-0.644139
0.550000,0.581678,0.572672,0.575941,0.580819,0.620318,0.577181,0.585402,0.585389,0.007209,0.012315,-0.003711,-0.006339,-0.514773
0.555000,0.597143,0.584174,0.590879,0.595367,0.636712,0.590723,0.603418,0.600212,0.007747,0.012907,-0.003069,-0.005113,-0.396153
0.560000,0.612854,0.595567,0.605941,0.610386,0.652811,0.607187,0.621421,0.615552,0.008188,0.013302,-0.002698,-0.004383,-0.329507
0.565000,0.628877,0.606888,0.621222,0.625978,0.668687,0.623931,0.639393,0.631016,0.008647,0.013703,-0.002139,-0.003390,-0.247369
0.570000,0.645287,0.618693,0.636836,0.642238,0.684446,0.640848,0.657336,0.646733,0.009081,0.014041,-0.001446,-0.002236,-0.159234
0.575000,0.662154,0.634711,0.652902,0.659245,0.700218,0.657947,0.675264,0.663381,0.009086,0.013697,-0.001227,-0.001850,-0.135043
0.580000,0.679543,0.651759,0.669538,0.677051,0.716150,0.675245,0.693209,0.680492,0.008978,0.013193,-0.000949,-0.001395,-0.105703
0.585000,0.697502,0.669902,0.686849,0.695673,0.732392,0.692772,0.711211,0.698133,0.008763,0.012552,-0.000631,-0.000904,-0.072007
0.590000,0.716057,0.689157,0.704910,0.715086,0.749075,0.710561,0.729314,0.716351,0.008455,0.011803,-0.000294,-0.000410,-0.034772
0.595000,0.735197,0.709477,0.723755,0.735214,0.766291,0.728643,0.747558,0.735156,0.008073,0.010981,0.000041,0.000056,0.005079
0.600000,0.754874,0.730747,0.743367,0.755935,0.784075,0.747039,0.765964,0.754521,0.007642,0.010128,0.000353,0.000468,0.046192
0.605000,0.774994,0.752787,0.763667,0.777076,0.802389,0.765749,0.784528,0.774366,0.007189,0.009284,0.000628,0.000811,0.087356
0.610000,0.795412,0.775350,0.784509,0.798419,0.821114,0.784738,0.803209,0.794556,0.006736,0.008478,0.000856,0.001077,0.127078
0.615000,0.815935,0.798137,0.805680,0.819710,0.840049,0.803931,0.821920,0.814905,0.006301,0.007732,0.001030,0.001264,0.163466
0.620000,0.836325,0.820811,0.826909,0.840669,0.858924,0.823202,0.840529,0.835174,0.005890,0.007052,0.001151,0.001378,0.195416
0.625000,0.856312,0.843013,0.847878,0.861004,0.877423,0.842377,0.858859,0.855092,0.005500,0.006432,0.001220,0.001427,0.221818
0.630000,0.875608,0.864387,0.868243,0.880423,0.895206,0.861236,0.876696,0.874365,0.005118,0.005853,0.001243,0.001422,0.242868
0.635000,0.893924,0.884597,0.887660,0.898656,0.911946,0.879527,0.893805,0.892698,0.004732,0.005301,0.001226,0.001373,0.259087
0.640000,0.910993,0.903348,0.905808,0.915468,0.927354,0.896983,0.909946,0.909818,0.004329,0.004758,0.001175,0.001291,0.271425
0.645000,0.926590,0.920407,0.922415,0.930674,0.941207,0.913343,0.924897,0.925490,0.003903,0.004217,0.001100,0.001189,0.281834
0.650000,0.940546,0.935610,0.937280,0.944153,0.953363,0.928375,0.938471,0.939542,0.003458,0.003681,0.001004,0.001069,0.290341
0.655000,0.952761,0.948872,0.950282,0.955849,0.963767,0.941895,0.950533,0.951866,0.003001,0.003153,0.000895,0.000940,0.298234
0.660000,0.963211,0.960186,0.961386,0.965775,0.972447,0.953783,0.961012,0.962431,0.002546,0.002645,0.000780,0.000810,0.306363
0.665000,0.971940,0.969620,0.970638,0.974008,0.979505,0.963992,0.969903,0.971278,0.002108,0.002170,0.000662,0.000682,0.314042
0.670000,0.979056,0.977303,0.978157,0.980675,0.985094,0.972544,0.977263,0.978506,0.001701,0.001738,0.000550,0.000562,0.323339
0.675000,0.984711,0.983408,0.984113,0.985945,0.989406,0.979528,0.983203,0.984267,0.001336,0.001357,0.000444,0.000451,0.332335
0.680000,0.989093,0.988141,0.988709,0.990006,0.992645,0.985084,0.987875,0.988743,0.001022,0.001034,0.000350,0.000354,0.342466
0.685000,0.992399,0.991718,0.992163,0.993058,0.995014,0.989388,0.991452,0.992132,0.000760,0.000766,0.000267,0.000269,0.351316
0.690000,0.994829,0.994352,0.994690,0.995291,0.996701,0.992632,0.994119,0.994631,0.000550,0.000553,0.000198,0.000199,0.360000
0.695000,0.996568,0.996240,0.996489,0.996882,0.997869,0.995010,0.996053,0.996424,0.000386,0.000387,0.000144,0.000145,0.373057
0.700000,0.997778,0.997558,0.997736,0.997986,0.998658,0.996706,0.997417,0.997677,0.000264,0.000265,0.000101,0.000101,0.382576
0.705000,0.998597,0.998454,0.998577,0.998732,0.999175,0.997881,0.998352,0.998529,0.000175,0.000175,0.000068,0.000068,0.388571
0.710000,0.999137,0.999045,0.999128,0.999221,0.999506,0.998672,0.998976,0.999091,0.000113,0.000113,0.000046,0.000046,0.407080
0.715000,0.999483,0.999426,0.999479,0.999534,0.999711,0.999190,0.999380,0.999453,0.000070,0.000070,0.000030,0.000030,0.428571
0.720000,0.999698,0.999664,0.999697,0.999728,0.999836,0.999519,0.999635,0.999680,0.000043,0.000043,0.000018,0.000018,0.418605
0.725000,0.999828,0.999808,0.999828,0.999846,0.999909,0.999722,0.999791,0.999817,0.000025,0.000025,0.000011,0.000011,0.440000
0.730000,0.999905,0.999893,0.999905,0.999915,0.999951,0.999844,0.999883,0.999899,0.000015,0.000015,0.000006,0.000006,0.400000
0.735000,0.999949,0.999942,0.999949,0.999954,0.999974,0.999915,0.999937,0.999945,0.000008,0.000008,0.000004,0.000004,0.500000
0.740000,0.999973,0.999970,0.999973,0.999976,0.999987,0.999955,0.999966,0.999971,0.000004,0.000004,0.000002,0.000002,0.500000
0.745000,0.999986,0.999984,0.999986,0.999988,0.999993,0.999977,0.999983,0.999985,0.000002,0.000002,0.000001,0.000001,0.500000
0.750000,0.999993,0.999992,0.999993,0.999994,0.999997,0.999988,0.999991,0.999993,0.000001,0.000001,0.000000,0.000000,0.000000
